CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
789304983,Existing Customer,44,M,0,Unknown,Married,$40K - $60K,Silver,34,2,1,2,22226,1864,20362,0.86399999999999999,8753,97,0.70199999999999996,0.084000000000000005
779257233,Existing Customer,47,M,2,Uneducated,Single,$120K +,Blue,29,2,3,2,28852,1974,26878,0.71299999999999997,7432,90,0.60699999999999998,0.068000000000000005
717579258,Attrited Customer,36,M,1,Unknown,Unknown,$40K - $60K,Blue,36,2,3,3,6893,1462,5431,1.0309999999999999,4782,50,0.35099999999999998,0.21199999999999999
709418508,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,35,1,2,3,7653,1693,5960,0.68300000000000005,7508,93,0.57599999999999996,0.221
778439883,Existing Customer,50,M,1,High School,Unknown,$80K - $120K,Blue,31,1,2,2,26840,769,26071,0.60899999999999999,7969,93,0.66100000000000003,0.029000000000000001
716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549,2109,2440,0.95299999999999996,8642,85,0.69999999999999996,0.46400000000000002
716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828,2517,14311,1.0589999999999999,4939,63,0.46500000000000002,0.14999999999999999
721053633,Existing Customer,45,M,2,College,Single,$40K - $60K,Blue,31,2,2,1,6530,1425,5105,0.71599999999999997,8904,101,0.65600000000000003,0.218
711559008,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,28,2,1,2,11642,1501,10141,0.93500000000000005,9137,92,0.58599999999999997,0.129
718698558,Existing Customer,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,2,5390,1324,4066,0.61099999999999999,7739,106,0.47199999999999998,0.246
770190258,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,1,1,7037,0,7037,0.752,7678,93,0.69099999999999995,0
709008708,Existing Customer,47,M,3,College,Married,Less than $40K,Blue,34,2,1,2,8390,0,8390,0.80000000000000004,8316,92,0.70399999999999996,0
823922208,Existing Customer,49,M,3,Unknown,Single,$60K - $80K,Blue,45,1,1,1,2122,1101,1021,0.71099999999999997,7404,103,0.51500000000000001,0.51900000000000002
718457058,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,35,1,1,1,3442,2517,925,0.62,7801,74,0.64400000000000002,0.73099999999999998
708472008,Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680,1839,4841,0.61699999999999999,7632,95,0.53200000000000003,0.27500000000000002
710395233,Existing Customer,42,F,2,Graduate,Single,Unknown,Silver,36,2,2,3,34516,1066,33450,0.84599999999999997,8657,98,0.75,0.031
716732958,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,32,2,2,3,7244,2031,5213,0.72399999999999998,7925,90,0.5,0.28000000000000003
780108408,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,37,1,3,1,34516,1369,33147,0.76400000000000001,7745,82,0.64000000000000001,0.040000000000000001
720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476,2250,226,0.96899999999999997,4659,48,0.59999999999999998,0.90900000000000003
714019083,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019,803,1216,0.88200000000000001,8426,102,0.47799999999999998,0.39800000000000002
721225083,Existing Customer,54,F,2,Unknown,Divorced,Less than $40K,Blue,36,1,2,1,8758,1511,7247,0.67400000000000004,7680,89,0.50800000000000001,0.17299999999999999
819109308,Existing Customer,62,M,0,Graduate,Divorced,$60K - $80K,Blue,56,1,3,3,6103,2517,3586,0.73999999999999999,8080,92,0.70399999999999996,0.41199999999999998
721029858,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166,1458,708,0.71199999999999997,8215,109,0.53500000000000003,0.67300000000000004
716762733,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,1,3449,1634,1815,0.77600000000000002,8300,94,0.46899999999999997,0.47399999999999998
710260983,Existing Customer,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2,2984,2512,472,0.86099999999999999,8296,91,0.68500000000000005,0.84199999999999997
793608258,Attrited Customer,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432,0,13432,0.91800000000000004,4909,50,0.316,0
719677758,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,3,10830,2184,8646,0.90700000000000003,8814,88,0.72499999999999998,0.20200000000000001
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673,0,2673,1.0429999999999999,4929,54,0.45900000000000002,0
794191008,Existing Customer,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516,1649,32867,0.74099999999999999,7552,87,0.61099999999999999,0.048000000000000001
708905733,Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633,1989,18644,0.67000000000000004,7570,91,0.65500000000000003,0.096000000000000002
788327358,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,54,1,1,3,9070,2097,6973,0.80100000000000005,8440,102,0.69999999999999996,0.23100000000000001
751974258,Existing Customer,51,M,3,Unknown,Unknown,$120K +,Blue,44,2,2,3,11954,0,11954,0.77900000000000003,7345,93,0.55000000000000004,0
805516608,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Silver,45,2,1,3,34516,925,33591,0.77100000000000002,7755,84,0.68000000000000005,0.027
720006333,Attrited Customer,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,4479,0,4479,0.89000000000000001,4520,63,0.37,0
780114558,Existing Customer,50,M,1,High School,Married,Less than $40K,Blue,35,2,1,3,3968,2264,1704,1.0980000000000001,12535,118,0.81499999999999995,0.57099999999999995
713090658,Existing Customer,58,F,2,Uneducated,Single,Unknown,Blue,44,1,2,2,2599,1407,1192,0.72699999999999998,8061,98,0.53100000000000003,0.54100000000000004
718889508,Existing Customer,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,3,1,10074,1223,8851,0.95499999999999996,8256,99,0.623,0.121
824799108,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901,1874,9027,0.60799999999999998,7498,90,0.5,0.17199999999999999
788618208,Existing Customer,42,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,3,8325,0,8325,0.82299999999999995,8198,90,0.91500000000000004,0
713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver,36,2,2,3,34516,2008,32508,0.85799999999999998,8872,86,0.59299999999999997,0.058000000000000003
717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516,2088,32428,0.627,6453,89,0.58899999999999997,0.059999999999999998
720425508,Existing Customer,43,M,5,Graduate,Single,$80K - $120K,Blue,36,1,1,3,7196,696,6500,0.83899999999999997,8689,93,0.89800000000000002,0.097000000000000003
712948383,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Gold,36,1,6,1,34516,0,34516,0.71999999999999997,7396,100,0.56200000000000006,0
712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516,1595,32921,0.82399999999999995,8871,97,0.76400000000000001,0.045999999999999999
820330008,Existing Customer,46,M,5,High School,Married,$120K +,Blue,42,1,1,3,32926,1540,31386,0.86199999999999999,8231,98,0.55600000000000005,0.047
826150608,Existing Customer,44,M,4,Uneducated,Unknown,$40K - $60K,Silver,40,1,1,2,18072,1378,16694,0.72999999999999998,8199,98,0.75,0.075999999999999998
779187783,Existing Customer,50,M,2,Unknown,Single,$80K - $120K,Blue,38,2,3,1,24533,1813,22720,0.745,8436,77,0.878,0.073999999999999996
720809358,Existing Customer,39,M,1,College,Unknown,$40K - $60K,Blue,32,1,1,3,4874,2317,2557,0.85399999999999998,7776,98,0.78200000000000003,0.47499999999999998
714054408,Existing Customer,50,M,3,College,Unknown,$60K - $80K,Blue,42,1,2,3,12889,1822,11067,0.88,8272,79,0.83699999999999997,0.14099999999999999
789827208,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,31,2,3,1,7531,1692,5839,0.77100000000000002,7768,92,0.878,0.22500000000000001
718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838,1155,683,0.74199999999999999,7688,93,0.40899999999999997,0.628
801064833,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,2,30117,2129,27988,0.76900000000000002,7930,91,0.54200000000000004,0.070999999999999994
719838558,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,1,5131,1484,3647,0.75,7432,92,0.55900000000000005,0.28899999999999998
714510483,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,3,34516,2517,31999,0.70299999999999996,7640,87,0.58199999999999996,0.072999999999999995
718246458,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262,1984,22278,0.80500000000000005,8241,105,0.75,0.082000000000000003
710822808,Existing Customer,51,M,0,College,Single,$80K - $120K,Blue,33,1,3,1,34516,1228,33288,0.747,7854,89,0.64800000000000002,0.035999999999999997
791730183,Attrited Customer,38,F,2,College,Unknown,Less than $40K,Blue,32,2,2,6,7385,1817,5568,1.0289999999999999,5070,50,0.38900000000000001,0.246
709722858,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,37,2,2,2,20708,1357,19351,0.85199999999999998,8503,88,0.57099999999999995,0.066000000000000003
712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057,1381,12676,1.0389999999999999,4729,54,0.74199999999999999,0.098000000000000004
714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,1,2,34516,1132,33384,0.83999999999999997,9389,106,0.79700000000000004,0.033000000000000002
711388458,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,36,2,5,1,17072,1519,15553,0.83099999999999996,8591,99,0.70699999999999996,0.088999999999999996
796174983,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,46,2,3,3,25737,1168,24569,0.71799999999999997,7722,94,0.46899999999999997,0.044999999999999998
712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,33,1,3,1,2211,768,1443,0.745,7527,88,0.66000000000000003,0.34699999999999998
715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue,26,2,1,2,16950,0,16950,0.625,7821,97,0.67200000000000004,0
712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,1,3,15043,0,15043,0.64900000000000002,7234,83,0.69399999999999995,0
713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338,159,29179,1.0169999999999999,4983,40,0.379,0.0050000000000000001
812443458,Existing Customer,57,M,4,Graduate,Single,$120K +,Blue,52,2,3,2,25808,0,25808,0.71199999999999997,7794,94,0.84299999999999997,0
712984983,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,30,1,3,2,2248,1853,395,0.66600000000000004,7739,101,0.90600000000000003,0.82399999999999995
708826158,Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,2,1,3670,1684,1986,0.67500000000000004,8608,100,0.51500000000000001,0.45900000000000002
788725608,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,2,3,8861,1149,7712,0.71799999999999997,8387,102,0.75900000000000001,0.13
717559533,Existing Customer,47,M,3,Graduate,Married,$120K +,Silver,42,1,3,1,34516,1161,33355,0.73999999999999999,8212,100,0.69499999999999995,0.034000000000000002
720443358,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,36,1,3,1,8014,1250,6764,0.66700000000000004,6950,84,0.58499999999999996,0.156
806694333,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,39,1,1,1,2771,1779,992,0.84099999999999997,8268,73,0.69799999999999995,0.64200000000000002
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516,1702,32814,0.70499999999999996,8652,98,0.84899999999999998,0.049000000000000002
718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383,0,8383,1.036,5460,63,0.85299999999999998,0
770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold,30,1,3,3,15365,630,14735,0.80700000000000005,7890,91,0.68500000000000005,0.041000000000000002
720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913,0,2913,1.0580000000000001,4955,56,0.80600000000000005,0
797898858,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,2,1,4748,2085,2663,0.61499999999999999,7288,88,0.59999999999999998,0.439
779548008,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,35,1,2,3,34516,0,34516,0.74199999999999999,7745,83,0.72899999999999998,0
718388733,Existing Customer,38,F,1,College,Unknown,Less than $40K,Blue,32,2,3,3,2609,1259,1350,0.871,8677,96,0.627,0.48299999999999998
711742758,Attrited Customer,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,1,11508,0,11508,1.0049999999999999,5242,74,0.57399999999999995,0
757863258,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,38,2,2,1,2396,887,1509,0.60399999999999998,7480,84,0.78700000000000003,0.37
711947358,Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue,38,2,3,1,18991,1208,17783,0.72699999999999998,7716,83,0.80400000000000005,0.064000000000000001
712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908,0,10908,0.98299999999999998,4883,42,0.5,0
814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48,2,2,2,14627,1997,12630,0.71799999999999997,7766,82,0.745,0.13700000000000001
710192283,Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2,2219,1180,1039,0.76800000000000002,8686,91,0.625,0.53200000000000003
718977483,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,46,2,3,1,25736,1388,24348,0.74299999999999999,7209,91,0.59599999999999997,0.053999999999999999
712129158,Existing Customer,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,3,1,7997,1096,6901,0.71599999999999997,7747,104,0.65100000000000002,0.13700000000000001
714880533,Existing Customer,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2,3,2849,1741,1108,0.79100000000000004,8669,99,0.76800000000000002,0.61099999999999999
808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,2,0,29227,1151,28076,0.72999999999999998,8420,100,0.85199999999999998,0.039
709619433,Existing Customer,52,M,2,Doctorate,Married,$120K +,Blue,44,1,2,2,34516,1382,33134,0.85599999999999998,8604,108,0.71399999999999997,0.040000000000000001
708881583,Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,43,1,3,1,12458,1332,11126,0.68000000000000005,8752,95,0.86299999999999999,0.107
711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,7547,2477,5070,1.0209999999999999,5294,73,0.69799999999999995,0.32800000000000001
717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,36,4,3,3,34516,0,34516,1.0429999999999999,5425,60,0.875,0
820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,2,10677,0,10677,0.90500000000000003,8637,94,0.80800000000000005,0
768733533,Existing Customer,53,M,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,3,2,2340,1612,728,0.69599999999999995,8851,88,0.83299999999999996,0.68899999999999995
779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold,26,2,2,1,23981,0,23981,0.74099999999999999,7872,103,0.63500000000000001,0
720735408,Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,1,6329,1643,4686,0.70599999999999996,8514,109,0.72999999999999998,0.26000000000000001
819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960,1724,3236,0.879,8218,88,0.91300000000000003,0.34799999999999998
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516,1601,32915,0.68600000000000005,7491,86,0.71999999999999997,0.045999999999999999
714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987,1973,14014,0.70499999999999996,7345,98,0.46300000000000002,0.123
711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,1,3244,1855,1389,0.69999999999999996,8087,95,0.79200000000000004,0.57199999999999995
787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298,2517,4781,0.83799999999999997,7973,88,0.69199999999999995,0.34499999999999997
716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,1,3,28307,1506,26801,0.81799999999999995,9042,122,0.60499999999999998,0.052999999999999999
812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,3,3,2430,1657,773,0.65900000000000003,8444,100,0.44900000000000001,0.68200000000000005
778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,2,3,2,7650,2045,5605,0.89100000000000001,8609,109,0.75800000000000001,0.26700000000000002
774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443,2073,4370,0.80000000000000004,9277,92,0.76900000000000002,0.32200000000000001
718756533,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,1,13356,1497,11859,0.753,8963,105,0.69399999999999995,0.112
812224983,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,51,1,1,2,4675,1340,3335,0.68000000000000005,8037,100,0.85199999999999998,0.28699999999999998
714284358,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,1,1,2177,1329,848,0.64700000000000002,7037,82,0.745,0.60999999999999999
709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,1,3,1,34516,1411,33105,0.70099999999999996,8007,96,0.77800000000000002,0.041000000000000002
750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2,3,3,2821,1995,826,0.62,8220,103,0.63500000000000001,0.70699999999999996
716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769,1133,5636,0.74299999999999999,7986,88,0.59999999999999998,0.16700000000000001
718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516,0,34516,1.032,5547,75,0.74399999999999999,0
718528833,Existing Customer,51,M,1,High School,Married,$120K +,Blue,43,2,3,2,30172,1825,28347,0.80000000000000004,8879,101,0.57799999999999996,0.059999999999999998
718006608,Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue,36,1,3,1,7742,1163,6579,0.72899999999999998,9081,100,0.85199999999999998,0.14999999999999999
710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,35,2,1,1,11814,1440,10374,0.79800000000000004,9185,100,0.69499999999999995,0.122
718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,32,2,1,3,28687,1607,27080,0.748,7523,90,0.63600000000000001,0.056000000000000001
779293308,Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,3,3,25653,2059,23594,0.70199999999999996,8305,103,0.746,0.080000000000000002
718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40,2,1,2,4705,890,3815,0.72299999999999998,8226,97,0.64400000000000002,0.189
712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150,1093,18057,0.71599999999999997,8327,85,0.54500000000000004,0.057000000000000002
719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,1,2,3,34516,1494,33022,0.58799999999999997,7885,85,0.63500000000000001,0.042999999999999997
808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,3,1,11765,1429,10336,0.81699999999999995,8914,99,0.76800000000000002,0.121
780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,3,3,16627,2118,14509,0.58899999999999997,7996,99,0.59699999999999998,0.127
715519983,Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,3,13553,1448,12105,0.92500000000000004,8751,94,0.80800000000000005,0.107
